phase,usage_note,family,pipeline_id,pipeline_hash,candidate_kind,selector_eligible,offline_only,raw_steps,normalized_steps,timeout_profile,allowed_case_scales,case,selection_order,selection_reason,selector_bucket,scale_grade,final_nodes,final_levels,final_total_time_sec,final_peak_rss_mb,raw_nodes,raw_levels,raw_cec_status,raw_status,selected_nodes,selected_levels,selected_status,fallback_used,fallback_reason,metric_regression,metric_regression_reasons,raw_node_delta_vs_final,raw_level_delta_vs_final,opt_runtime_sec,cec_runtime_sec,stats_runtime_sec,total_runtime_sec,peak_rss_mb,runtime_ratio_vs_final,rss_ratio_vs_final,opt_returncode,cec_returncode,output_path,candidate_path,log_dir,cache_key
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,sop_fx_family,sop_bdd_sop_fx,84abd586fd5f,pipeline,true,false,sweep; bdd; sop; fx; strash; balance; rewrite -z; refactor -z; balance,sweep; bdd; sop; fx; strash; balance; rewrite -z; refactor -z; balance,default,tiny|small|medium|large,tc_public_22,3,large near-two-input AIG with small output bin,large|near_aig|not_sop|po_small,large,11067,20,3.665116,30.44140625,,,not_run,crash,11067,20,fallback_current_final,true,opt_crash_or_missing_output,false,,,,0.082304,0.000000,0.000000,0.082304,10.730,0.022456,0.352496,0,,results\pipeline_search2\smoke\sop_bdd_sop_fx\tc_public_22\selected.blif,results\pipeline_search2\smoke\sop_bdd_sop_fx\tc_public_22\raw.candidate.blif,results\pipeline_search2\smoke\sop_bdd_sop_fx\tc_public_22\logs,640bb488d24d48530cb38f011998fef0aa868f663dc93be4e122fd279f103aa7
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,sop_fx_family,sop_bdd_sop_fx,84abd586fd5f,pipeline,true,false,sweep; bdd; sop; fx; strash; balance; rewrite -z; refactor -z; balance,sweep; bdd; sop; fx; strash; balance; rewrite -z; refactor -z; balance,default,tiny|small|medium|large,tc_public_12,4,medium non-AIG selector rewrite bucket,medium|non_aig|not_sop|po_large,medium,1385,13,0.346738,13.5625,,,not_run,crash,1385,13,fallback_current_final,true,opt_crash_or_missing_output,false,,,,0.059816,0.000000,0.000000,0.059816,1.906,0.172511,0.140553,0,,results\pipeline_search2\smoke\sop_bdd_sop_fx\tc_public_12\selected.blif,results\pipeline_search2\smoke\sop_bdd_sop_fx\tc_public_12\raw.candidate.blif,results\pipeline_search2\smoke\sop_bdd_sop_fx\tc_public_12\logs,08dd7bba1733eee68a18ff1aec51d6f6c279240c13c7d345c936156f01d02ed3
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,sop_fx_family,sop_bdd_sop_fx,84abd586fd5f,pipeline,true,false,sweep; bdd; sop; fx; strash; balance; rewrite -z; refactor -z; balance,sweep; bdd; sop; fx; strash; balance; rewrite -z; refactor -z; balance,default,tiny|small|medium|large,tc_public_23,5,medium near-two-input AIG bucket,medium|near_aig|not_sop|po_tiny,medium,1530,16,0.312543,12.61328125,,,not_run,crash,1530,16,fallback_current_final,true,opt_crash_or_missing_output,false,,,,0.060316,0.000000,0.000000,0.060316,1.906,0.192985,0.151130,0,,results\pipeline_search2\smoke\sop_bdd_sop_fx\tc_public_23\selected.blif,results\pipeline_search2\smoke\sop_bdd_sop_fx\tc_public_23\raw.candidate.blif,results\pipeline_search2\smoke\sop_bdd_sop_fx\tc_public_23\logs,fe5ca5c731b8ca5e4ed15916be0a9d66267944566b0b8aa485ba0df16b6098cb
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,sop_fx_family,sop_bdd_sop_fx,84abd586fd5f,pipeline,true,false,sweep; bdd; sop; fx; strash; balance; rewrite -z; refactor -z; balance,sweep; bdd; sop; fx; strash; balance; rewrite -z; refactor -z; balance,default,tiny|small|medium|large,tc_public_9,6,tiny high-fanin SOP bucket,tiny|non_aig|high_sop|po_medium,tiny,224,5,0.284901,10.55859375,,,not_run,crash,224,5,fallback_current_final,true,opt_crash_or_missing_output,false,,,,0.079843,0.000000,0.000000,0.079843,10.031,0.280248,0.950055,0,,results\pipeline_search2\smoke\sop_bdd_sop_fx\tc_public_9\selected.blif,results\pipeline_search2\smoke\sop_bdd_sop_fx\tc_public_9\raw.candidate.blif,results\pipeline_search2\smoke\sop_bdd_sop_fx\tc_public_9\logs,f4998dde606926debec04c35839b686c2851e84957e946d0a17b7d3755d60341
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,sop_fx_family,sop_bdd_sop_fx,84abd586fd5f,pipeline,true,false,sweep; bdd; sop; fx; strash; balance; rewrite -z; refactor -z; balance,sweep; bdd; sop; fx; strash; balance; rewrite -z; refactor -z; balance,default,tiny|small|medium|large,tc_public_7,7,small high-fanin SOP bucket,small|non_aig|high_sop|po_medium,small,252,3,0.270967,10.65234375,,,not_run,crash,252,3,fallback_current_final,true,opt_crash_or_missing_output,false,,,,0.082626,0.000000,0.000000,0.082626,10.062,0.304931,0.944628,0,,results\pipeline_search2\smoke\sop_bdd_sop_fx\tc_public_7\selected.blif,results\pipeline_search2\smoke\sop_bdd_sop_fx\tc_public_7\raw.candidate.blif,results\pipeline_search2\smoke\sop_bdd_sop_fx\tc_public_7\logs,903dbe354047280db60a88a2ea07d1203dceeab3c69709e3e6e0553a7fb45b2b
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,sop_fx_family,sop_bdd_sop_fx,84abd586fd5f,pipeline,true,false,sweep; bdd; sop; fx; strash; balance; rewrite -z; refactor -z; balance,sweep; bdd; sop; fx; strash; balance; rewrite -z; refactor -z; balance,default,tiny|small|medium|large,tc_public_15,8,small near-two-input AIG bucket,small|near_aig|not_sop|po_medium,small,927,11,0.323562,10.890625,,,not_run,crash,927,11,fallback_current_final,true,opt_crash_or_missing_output,false,,,,0.068103,0.000000,0.000000,0.068103,1.914,0.210479,0.175753,0,,results\pipeline_search2\smoke\sop_bdd_sop_fx\tc_public_15\selected.blif,results\pipeline_search2\smoke\sop_bdd_sop_fx\tc_public_15\raw.candidate.blif,results\pipeline_search2\smoke\sop_bdd_sop_fx\tc_public_15\logs,b6716b277d7af0e0f443c62d61aff5a0153ea09c42473691b4c7e26307dd9067
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,sop_fx_family,sop_bdd_sop_fx,84abd586fd5f,pipeline,true,false,sweep; bdd; sop; fx; strash; balance; rewrite -z; refactor -z; balance,sweep; bdd; sop; fx; strash; balance; rewrite -z; refactor -z; balance,default,tiny|small|medium|large,tc_public_28,9,zero-gain guard bucket,small|near_aig|not_sop|po_small,small,520,7,0.260640,10.2890625,,,not_run,crash,520,7,fallback_current_final,true,opt_crash_or_missing_output,false,,,,0.046912,0.000000,0.000000,0.046912,1.914,0.179987,0.186029,0,,results\pipeline_search2\smoke\sop_bdd_sop_fx\tc_public_28\selected.blif,results\pipeline_search2\smoke\sop_bdd_sop_fx\tc_public_28\raw.candidate.blif,results\pipeline_search2\smoke\sop_bdd_sop_fx\tc_public_28\logs,5d3677cff8a3d1a3010faec55cc4ea288269b064de37ccbcfc550d48516ce9f0
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,sop_fx_family,sop_bdd_sop_fx,84abd586fd5f,pipeline,true,false,sweep; bdd; sop; fx; strash; balance; rewrite -z; refactor -z; balance,sweep; bdd; sop; fx; strash; balance; rewrite -z; refactor -z; balance,default,tiny|small|medium|large,tc_public_16,10,tiny non-SOP non-AIG guard bucket,tiny|non_aig|not_sop|po_tiny,tiny,45,6,0.251822,9.9296875,,,not_run,crash,45,6,fallback_current_final,true,opt_crash_or_missing_output,false,,,,0.061230,0.000000,0.000000,0.061230,1.906,0.243148,0.191975,0,,results\pipeline_search2\smoke\sop_bdd_sop_fx\tc_public_16\selected.blif,results\pipeline_search2\smoke\sop_bdd_sop_fx\tc_public_16\raw.candidate.blif,results\pipeline_search2\smoke\sop_bdd_sop_fx\tc_public_16\logs,e977a2e2a110859335aab84891bcc5f67ba989d50208809a9a398e8af2e32768
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,sop_fx_family,sop_sweep_strash_dc2,6e5871199c23,pipeline,true,false,sweep; strash; balance; rewrite -z; refactor -z; dc2; balance,sweep; strash; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_30,1,largest node gain vs baseline,large|near_aig|not_sop|po_small,large,6613,21,2.162263,31.3046875,6613,21,passed,ok,6613,21,selected_raw,false,,false,,0,0,0.407268,1.344625,0.060299,1.812192,31.289,0.838100,0.999501,0,0,results\pipeline_search2\smoke\sop_sweep_strash_dc2\tc_public_30\selected.blif,results\pipeline_search2\smoke\sop_sweep_strash_dc2\tc_public_30\raw.candidate.blif,results\pipeline_search2\smoke\sop_sweep_strash_dc2\tc_public_30\logs,86bf01c667db2eec302c50f7612fefa413cbdbd6c1e7a2b122d2201dcb7fc5ca
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,sop_fx_family,sop_sweep_strash_dc2,6e5871199c23,pipeline,true,false,sweep; strash; balance; rewrite -z; refactor -z; dc2; balance,sweep; strash; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_14,2,max-level pressure case; large near-two-input AIG with medium output bin,large|near_aig|not_sop|po_medium,large,3703,25,0.586281,19.07421875,3703,25,passed,ok,3703,25,selected_raw,false,,false,,0,0,0.263901,0.154968,0.059499,0.478368,19.207,0.815936,1.006963,0,0,results\pipeline_search2\smoke\sop_sweep_strash_dc2\tc_public_14\selected.blif,results\pipeline_search2\smoke\sop_sweep_strash_dc2\tc_public_14\raw.candidate.blif,results\pipeline_search2\smoke\sop_sweep_strash_dc2\tc_public_14\logs,5b3e1f925f708836c2958d30720478bb1bc9ba38b10f238ba6c28d4181bea76f
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,sop_fx_family,sop_sweep_strash_dc2,6e5871199c23,pipeline,true,false,sweep; strash; balance; rewrite -z; refactor -z; dc2; balance,sweep; strash; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_22,3,large near-two-input AIG with small output bin,large|near_aig|not_sop|po_small,large,11067,20,3.665116,30.44140625,11067,20,passed,ok,11067,20,selected_raw,false,,false,,0,0,2.439257,0.925435,0.081693,3.446385,30.395,0.940321,0.998460,0,0,results\pipeline_search2\smoke\sop_sweep_strash_dc2\tc_public_22\selected.blif,results\pipeline_search2\smoke\sop_sweep_strash_dc2\tc_public_22\raw.candidate.blif,results\pipeline_search2\smoke\sop_sweep_strash_dc2\tc_public_22\logs,7ff80ba2ae9204b0a539755843e71e16e3f21567f6db5a0d48e59912ccf4930f
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,sop_fx_family,sop_sweep_strash_dc2,6e5871199c23,pipeline,true,false,sweep; strash; balance; rewrite -z; refactor -z; dc2; balance,sweep; strash; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_12,4,medium non-AIG selector rewrite bucket,medium|non_aig|not_sop|po_large,medium,1385,13,0.346738,13.5625,1388,14,passed,ok,1388,14,selected_raw,false,,false,,3,1,0.150939,0.097653,0.062055,0.310647,12.445,0.895914,0.917627,0,0,results\pipeline_search2\smoke\sop_sweep_strash_dc2\tc_public_12\selected.blif,results\pipeline_search2\smoke\sop_sweep_strash_dc2\tc_public_12\raw.candidate.blif,results\pipeline_search2\smoke\sop_sweep_strash_dc2\tc_public_12\logs,eab797f5ab6c332d6e666bc6d4c2f1237fe9c9da79ef93640af257fe5a74974f
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,sop_fx_family,sop_sweep_strash_dc2,6e5871199c23,pipeline,true,false,sweep; strash; balance; rewrite -z; refactor -z; dc2; balance,sweep; strash; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_23,5,medium near-two-input AIG bucket,medium|near_aig|not_sop|po_tiny,medium,1530,16,0.312543,12.61328125,1530,16,passed,ok,1530,16,selected_raw,false,,false,,0,0,0.134267,0.085268,0.060978,0.280513,12.508,0.897518,0.991638,0,0,results\pipeline_search2\smoke\sop_sweep_strash_dc2\tc_public_23\selected.blif,results\pipeline_search2\smoke\sop_sweep_strash_dc2\tc_public_23\raw.candidate.blif,results\pipeline_search2\smoke\sop_sweep_strash_dc2\tc_public_23\logs,b7fdf1bd7f26a47f1dcf573fe93589059deff55b027d34d68436ca3340c7c670
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,sop_fx_family,sop_sweep_strash_dc2,6e5871199c23,pipeline,true,false,sweep; strash; balance; rewrite -z; refactor -z; dc2; balance,sweep; strash; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_9,6,tiny high-fanin SOP bucket,tiny|non_aig|high_sop|po_medium,tiny,224,5,0.284901,10.55859375,224,5,passed,ok,224,5,selected_raw,false,,false,,0,0,0.080476,0.082086,0.059663,0.222225,10.559,0.780007,1.000000,0,0,results\pipeline_search2\smoke\sop_sweep_strash_dc2\tc_public_9\selected.blif,results\pipeline_search2\smoke\sop_sweep_strash_dc2\tc_public_9\raw.candidate.blif,results\pipeline_search2\smoke\sop_sweep_strash_dc2\tc_public_9\logs,1fa95d946b2c8468cdb684e35b04edb12084a0f2102144c6195add00407b4f19
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,sop_fx_family,sop_sweep_strash_dc2,6e5871199c23,pipeline,true,false,sweep; strash; balance; rewrite -z; refactor -z; dc2; balance,sweep; strash; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_7,7,small high-fanin SOP bucket,small|non_aig|high_sop|po_medium,small,252,3,0.270967,10.65234375,252,3,passed,ok,252,3,selected_raw,false,,false,,0,0,0.097665,0.083331,0.062684,0.243680,10.633,0.899299,0.998166,0,0,results\pipeline_search2\smoke\sop_sweep_strash_dc2\tc_public_7\selected.blif,results\pipeline_search2\smoke\sop_sweep_strash_dc2\tc_public_7\raw.candidate.blif,results\pipeline_search2\smoke\sop_sweep_strash_dc2\tc_public_7\logs,3b7da63fd7263d4d01eb6a688c70a8d2cc70f7148b83c63d708a8a353a241876
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,sop_fx_family,sop_sweep_strash_dc2,6e5871199c23,pipeline,true,false,sweep; strash; balance; rewrite -z; refactor -z; dc2; balance,sweep; strash; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_15,8,small near-two-input AIG bucket,small|near_aig|not_sop|po_medium,small,927,11,0.323562,10.890625,927,11,passed,ok,927,11,selected_raw,false,,false,,0,0,0.119099,0.097787,0.061561,0.278447,11.984,0.860567,1.100430,0,0,results\pipeline_search2\smoke\sop_sweep_strash_dc2\tc_public_15\selected.blif,results\pipeline_search2\smoke\sop_sweep_strash_dc2\tc_public_15\raw.candidate.blif,results\pipeline_search2\smoke\sop_sweep_strash_dc2\tc_public_15\logs,386200de220cb4e223a8d53aaa1f0763f1ee8e5d3fe51c14f29a6aa7cc7cca65
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,sop_fx_family,sop_sweep_strash_dc2,6e5871199c23,pipeline,true,false,sweep; strash; balance; rewrite -z; refactor -z; dc2; balance,sweep; strash; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_28,9,zero-gain guard bucket,small|near_aig|not_sop|po_small,small,520,7,0.260640,10.2890625,520,7,passed,ok,520,7,selected_raw,false,,false,,0,0,0.097926,0.084501,0.063542,0.245969,10.281,0.943710,0.999241,0,0,results\pipeline_search2\smoke\sop_sweep_strash_dc2\tc_public_28\selected.blif,results\pipeline_search2\smoke\sop_sweep_strash_dc2\tc_public_28\raw.candidate.blif,results\pipeline_search2\smoke\sop_sweep_strash_dc2\tc_public_28\logs,f30d6299d2b2a51bd942f38ceed90e4074d82cfc2ab76c2e5640ebc7b52a5225
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,sop_fx_family,sop_sweep_strash_dc2,6e5871199c23,pipeline,true,false,sweep; strash; balance; rewrite -z; refactor -z; dc2; balance,sweep; strash; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_16,10,tiny non-SOP non-AIG guard bucket,tiny|non_aig|not_sop|po_tiny,tiny,45,6,0.251822,9.9296875,45,6,passed,ok,45,6,selected_raw,false,,false,,0,0,0.092037,0.060400,0.061733,0.214170,9.934,0.850483,1.000393,0,0,results\pipeline_search2\smoke\sop_sweep_strash_dc2\tc_public_16\selected.blif,results\pipeline_search2\smoke\sop_sweep_strash_dc2\tc_public_16\raw.candidate.blif,results\pipeline_search2\smoke\sop_sweep_strash_dc2\tc_public_16\logs,9a5bee852f6f6ea66728ee7fe95bdc39d6ce44f90a6cea084475e647347ffca4
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,lut_mfs_roundtrip_family,lut_if4_mfs3,3ec9574d8ea1,pipeline,false,true,strash; if -K 4; mfs3; strash; balance; rewrite -z; refactor -z; dc2; balance,strash; if -K 4; mfs3; strash; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_30,1,largest node gain vs baseline,large|near_aig|not_sop|po_small,large,6613,21,2.162263,31.3046875,,,not_run,crash,6613,21,fallback_current_final,true,opt_crash_or_missing_output,false,,,,0.567662,0.000000,0.000000,0.567662,16.297,0.262531,0.520589,0,,results\pipeline_search2\smoke\lut_if4_mfs3\tc_public_30\selected.blif,results\pipeline_search2\smoke\lut_if4_mfs3\tc_public_30\raw.candidate.blif,results\pipeline_search2\smoke\lut_if4_mfs3\tc_public_30\logs,9a5f667136cecb26e72962cd4748632f45447ae40de7f18e4fe2ecc7dd079abe
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,lut_mfs_roundtrip_family,lut_if4_mfs3,3ec9574d8ea1,pipeline,false,true,strash; if -K 4; mfs3; strash; balance; rewrite -z; refactor -z; dc2; balance,strash; if -K 4; mfs3; strash; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_14,2,max-level pressure case; large near-two-input AIG with medium output bin,large|near_aig|not_sop|po_medium,large,3703,25,0.586281,19.07421875,,,not_run,crash,3703,25,fallback_current_final,true,opt_crash_or_missing_output,false,,,,0.099886,0.000000,0.000000,0.099886,10.949,0.170372,0.574032,0,,results\pipeline_search2\smoke\lut_if4_mfs3\tc_public_14\selected.blif,results\pipeline_search2\smoke\lut_if4_mfs3\tc_public_14\raw.candidate.blif,results\pipeline_search2\smoke\lut_if4_mfs3\tc_public_14\logs,166928fb9dec5c31c5406ef0fcb928a4fe96fbad85f15ffd886bbb9e5381c370
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,lut_mfs_roundtrip_family,lut_if4_mfs3,3ec9574d8ea1,pipeline,false,true,strash; if -K 4; mfs3; strash; balance; rewrite -z; refactor -z; dc2; balance,strash; if -K 4; mfs3; strash; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_22,3,large near-two-input AIG with small output bin,large|near_aig|not_sop|po_small,large,11067,20,3.665116,30.44140625,,,not_run,crash,11067,20,fallback_current_final,true,opt_crash_or_missing_output,false,,,,0.137044,0.000000,0.000000,0.137044,14.172,0.037391,0.465546,0,,results\pipeline_search2\smoke\lut_if4_mfs3\tc_public_22\selected.blif,results\pipeline_search2\smoke\lut_if4_mfs3\tc_public_22\raw.candidate.blif,results\pipeline_search2\smoke\lut_if4_mfs3\tc_public_22\logs,a6dd3b90d046198e66c52fd87424fb5e87d235cc27c900ec9d773d50494b668f
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,lut_mfs_roundtrip_family,lut_if4_mfs3,3ec9574d8ea1,pipeline,false,true,strash; if -K 4; mfs3; strash; balance; rewrite -z; refactor -z; dc2; balance,strash; if -K 4; mfs3; strash; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_12,4,medium non-AIG selector rewrite bucket,medium|non_aig|not_sop|po_large,medium,1385,13,0.346738,13.5625,,,not_run,crash,1385,13,fallback_current_final,true,opt_crash_or_missing_output,false,,,,0.062376,0.000000,0.000000,0.062376,1.914,0.179894,0.141129,0,,results\pipeline_search2\smoke\lut_if4_mfs3\tc_public_12\selected.blif,results\pipeline_search2\smoke\lut_if4_mfs3\tc_public_12\raw.candidate.blif,results\pipeline_search2\smoke\lut_if4_mfs3\tc_public_12\logs,2784c06da0d60ca7d53974b3e338eb9b072791dd70c12447dc920c9c7c837796
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,lut_mfs_roundtrip_family,lut_if4_mfs3,3ec9574d8ea1,pipeline,false,true,strash; if -K 4; mfs3; strash; balance; rewrite -z; refactor -z; dc2; balance,strash; if -K 4; mfs3; strash; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_23,5,medium near-two-input AIG bucket,medium|near_aig|not_sop|po_tiny,medium,1530,16,0.312543,12.61328125,,,not_run,crash,1530,16,fallback_current_final,true,opt_crash_or_missing_output,false,,,,0.085160,0.000000,0.000000,0.085160,10.828,0.272474,0.858470,0,,results\pipeline_search2\smoke\lut_if4_mfs3\tc_public_23\selected.blif,results\pipeline_search2\smoke\lut_if4_mfs3\tc_public_23\raw.candidate.blif,results\pipeline_search2\smoke\lut_if4_mfs3\tc_public_23\logs,ef10e7e15f3fc94ae49effba443766db92ecf7a4fb535ddad37292e098af60cb
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,lut_mfs_roundtrip_family,lut_if4_mfs3,3ec9574d8ea1,pipeline,false,true,strash; if -K 4; mfs3; strash; balance; rewrite -z; refactor -z; dc2; balance,strash; if -K 4; mfs3; strash; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_9,6,tiny high-fanin SOP bucket,tiny|non_aig|high_sop|po_medium,tiny,224,5,0.284901,10.55859375,,,not_run,crash,224,5,fallback_current_final,true,opt_crash_or_missing_output,false,,,,0.083237,0.000000,0.000000,0.083237,10.027,0.292161,0.949686,0,,results\pipeline_search2\smoke\lut_if4_mfs3\tc_public_9\selected.blif,results\pipeline_search2\smoke\lut_if4_mfs3\tc_public_9\raw.candidate.blif,results\pipeline_search2\smoke\lut_if4_mfs3\tc_public_9\logs,43cc7401c413ad8cd54258c6167d619388ca3913bfeeb0a4948bdf74ae364c9d
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,lut_mfs_roundtrip_family,lut_if4_mfs3,3ec9574d8ea1,pipeline,false,true,strash; if -K 4; mfs3; strash; balance; rewrite -z; refactor -z; dc2; balance,strash; if -K 4; mfs3; strash; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_7,7,small high-fanin SOP bucket,small|non_aig|high_sop|po_medium,small,252,3,0.270967,10.65234375,,,not_run,crash,252,3,fallback_current_final,true,opt_crash_or_missing_output,false,,,,0.080352,0.000000,0.000000,0.080352,10.051,0.296538,0.943528,0,,results\pipeline_search2\smoke\lut_if4_mfs3\tc_public_7\selected.blif,results\pipeline_search2\smoke\lut_if4_mfs3\tc_public_7\raw.candidate.blif,results\pipeline_search2\smoke\lut_if4_mfs3\tc_public_7\logs,2f11a208f6146443285473a991f38fbb7afdd84f205344c152a405a93929a1dc
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,lut_mfs_roundtrip_family,lut_if4_mfs3,3ec9574d8ea1,pipeline,false,true,strash; if -K 4; mfs3; strash; balance; rewrite -z; refactor -z; dc2; balance,strash; if -K 4; mfs3; strash; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_15,8,small near-two-input AIG bucket,small|near_aig|not_sop|po_medium,small,927,11,0.323562,10.890625,,,not_run,crash,927,11,fallback_current_final,true,opt_crash_or_missing_output,false,,,,0.059184,0.000000,0.000000,0.059184,1.910,0.182914,0.175395,0,,results\pipeline_search2\smoke\lut_if4_mfs3\tc_public_15\selected.blif,results\pipeline_search2\smoke\lut_if4_mfs3\tc_public_15\raw.candidate.blif,results\pipeline_search2\smoke\lut_if4_mfs3\tc_public_15\logs,104c2a1d45bd7fe77f86938f0d38d7f1713034b13a954c8f16d072be00bae3d6
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,lut_mfs_roundtrip_family,lut_if4_mfs3,3ec9574d8ea1,pipeline,false,true,strash; if -K 4; mfs3; strash; balance; rewrite -z; refactor -z; dc2; balance,strash; if -K 4; mfs3; strash; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_28,9,zero-gain guard bucket,small|near_aig|not_sop|po_small,small,520,7,0.260640,10.2890625,,,not_run,crash,520,7,fallback_current_final,true,opt_crash_or_missing_output,false,,,,0.060227,0.000000,0.000000,0.060227,1.898,0.231073,0.184510,0,,results\pipeline_search2\smoke\lut_if4_mfs3\tc_public_28\selected.blif,results\pipeline_search2\smoke\lut_if4_mfs3\tc_public_28\raw.candidate.blif,results\pipeline_search2\smoke\lut_if4_mfs3\tc_public_28\logs,548201321dba179834c35fc00af613f6d965423906452e68fadb76051ad64fb7
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,lut_mfs_roundtrip_family,lut_if4_mfs3,3ec9574d8ea1,pipeline,false,true,strash; if -K 4; mfs3; strash; balance; rewrite -z; refactor -z; dc2; balance,strash; if -K 4; mfs3; strash; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_16,10,tiny non-SOP non-AIG guard bucket,tiny|non_aig|not_sop|po_tiny,tiny,45,6,0.251822,9.9296875,,,not_run,crash,45,6,fallback_current_final,true,opt_crash_or_missing_output,false,,,,0.062161,0.000000,0.000000,0.062161,1.906,0.246845,0.191975,0,,results\pipeline_search2\smoke\lut_if4_mfs3\tc_public_16\selected.blif,results\pipeline_search2\smoke\lut_if4_mfs3\tc_public_16\raw.candidate.blif,results\pipeline_search2\smoke\lut_if4_mfs3\tc_public_16\logs,7f69259e95b1b1df2d3db574bf1b3975dfd0f8b7ca7108be42ffed056af8ccc7
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,lut_mfs_roundtrip_family,lut_if5_st,d41da6162fee,pipeline,false,true,strash; if -K 5; st; strash; balance; rewrite -z; refactor -z; dc2; balance,strash; if -K 5; st; strash; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_30,1,largest node gain vs baseline,large|near_aig|not_sop|po_small,large,6613,21,2.162263,31.3046875,7990,21,passed,metric_regression,6613,21,fallback_current_final,true,metric_regression: nodes_worse:1377,true,nodes_worse:1377,1377,0,0.822781,1.537998,0.059439,2.420218,33.309,1.119299,1.064013,0,0,results\pipeline_search2\smoke\lut_if5_st\tc_public_30\selected.blif,results\pipeline_search2\smoke\lut_if5_st\tc_public_30\raw.candidate.blif,results\pipeline_search2\smoke\lut_if5_st\tc_public_30\logs,e22cdb76fb340defef9d6bd8e4663c29fe3f89d8a5d19d0af95c0c2fa4dec325
